 0.11903E+01 0.60000E+00 0.29606E+03
 0.11903E+01 0.65000E+00 0.29575E+03
 0.11903E+01 0.70000E+00 0.29543E+03
 0.11903E+01 0.75000E+00 0.29512E+03
 0.11903E+01 0.80000E+00 0.29480E+03
 0.11903E+01 0.85000E+00 0.29449E+03
 0.11903E+01 0.90000E+00 0.29418E+03
 0.11903E+01 0.95000E+00 0.29386E+03
 0.11903E+01 0.10000E+01 0.29355E+03
 0.12094E+01 0.00000E+00 0.29972E+03
 0.12094E+01 0.50000E-01 0.29941E+03
 0.12094E+01 0.10000E+00 0.29909E+03
 0.12094E+01 0.15000E+00 0.29878E+03
 0.12094E+01 0.20000E+00 0.29846E+03
 0.12094E+01 0.25000E+00 0.29815E+03
 0.12094E+01 0.30000E+00 0.29783E+03
 0.12094E+01 0.35000E+00 0.29752E+03
 0.12094E+01 0.40000E+00 0.29721E+03
 0.12094E+01 0.45000E+00 0.29689E+03
 0.12094E+01 0.50000E+00 0.29658E+03
 0.12094E+01 0.55000E+00 0.29626E+03
 0.12094E+01 0.60000E+00 0.29595E+03
 0.12094E+01 0.65000E+00 0.29563E+03
 0.12094E+01 0.70000E+00 0.29532E+03
 0.12094E+01 0.75000E+00 0.29501E+03
 0.12094E+01 0.80000E+00 0.29469E+03
 0.12094E+01 0.85000E+00 0.29438E+03
 0.12094E+01 0.90000E+00 0.29406E+03
 0.12094E+01 0.95000E+00 0.29375E+03
 0.12094E+01 0.10000E+01 0.29343E+03
 0.12284E+01 0.00000E+00 0.29962E+03
 0.12284E+01 0.50000E-01 0.29930E+03
 0.12284E+01 0.10000E+00 0.29899E+03
 0.12284E+01 0.15000E+00 0.29868E+03
 0.12284E+01 0.20000E+00 0.29836E+03
 0.12284E+01 0.25000E+00 0.29805E+03
 0.12284E+01 0.30000E+00 0.29773E+03
 0.12284E+01 0.35000E+00 0.29742E+03
 0.12284E+01 0.40000E+00 0.29710E+03
 0.12284E+01 0.45000E+00 0.29679E+03
 0.12284E+01 0.50000E+00 0.29648E+03
 0.12284E+01 0.55000E+00 0.29616E+03
 0.12284E+01 0.60000E+00 0.29585E+03
 0.12284E+01 0.65000E+00 0.29553E+03
 0.12284E+01 0.70000E+00 0.29522E+03
 0.12284E+01 0.75000E+00 0.29490E+03
 0.12284E+01 0.80000E+00 0.29459E+03
 0.12284E+01 0.85000E+00 0.29428E+03
 0.12284E+01 0.90000E+00 0.29396E+03
 0.12284E+01 0.95000E+00 0.29365E+03
 0.12284E+01 0.10000E+01 0.29333E+03
 0.12474E+01 0.00000E+00 0.29953E+03
 0.12474E+01 0.50000E-01 0.29921E+03
 0.12474E+01 0.10000E+00 0.29890E+03
 0.12474E+01 0.15000E+00 0.29859E+03
 0.12474E+01 0.20000E+00 0.29827E+03
 0.12474E+01 0.25000E+00 0.29796E+03
 0.12474E+01 0.30000E+00 0.29764E+03
 0.12474E+01 0.35000E+00 0.29733E+03
 0.12474E+01 0.40000E+00 0.29701E+03
 0.12474E+01 0.45000E+00 0.29670E+03
 0.12474E+01 0.50000E+00 0.29639E+03
 0.12474E+01 0.55000E+00 0.29607E+03
 0.12474E+01 0.60000E+00 0.29576E+03
 0.12474E+01 0.65000E+00 0.29544E+03
 0.12474E+01 0.70000E+00 0.29513E+03
 0.12474E+01 0.75000E+00 0.29481E+03
 0.12474E+01 0.80000E+00 0.29450E+03
 0.12474E+01 0.85000E+00 0.29419E+03
 0.12474E+01 0.90000E+00 0.29387E+03
 0.12474E+01 0.95000E+00 0.29356E+03
 0.12474E+01 0.10000E+01 0.29324E+03
 0.12665E+01 0.00000E+00 0.29945E+03
 0.12665E+01 0.50000E-01 0.29914E+03
 0.12665E+01 0.10000E+00 0.29882E+03
 0.12665E+01 0.15000E+00 0.29851E+03
 0.12665E+01 0.20000E+00 0.29819E+03
 0.12665E+01 0.25000E+00 0.29788E+03
 0.12665E+01 0.30000E+00 0.29757E+03
 0.12665E+01 0.35000E+00 0.29725E+03
 0.12665E+01 0.40000E+00 0.29694E+03
 0.12665E+01 0.45000E+00 0.29662E+03
 0.12665E+01 0.50000E+00 0.29631E+03
 0.12665E+01 0.55000E+00 0.29599E+03
 0.12665E+01 0.60000E+00 0.29568E+03
 0.12665E+01 0.65000E+00 0.29537E+03
 0.12665E+01 0.70000E+00 0.29505E+03
 0.12665E+01 0.75000E+00 0.29474E+03
 0.12665E+01 0.80000E+00 0.29442E+03
 0.12665E+01 0.85000E+00 0.29411E+03
 0.12665E+01 0.90000E+00 0.29379E+03
 0.12665E+01 0.95000E+00 0.29348E+03
 0.12665E+01 0.10000E+01 0.29317E+03
 0.12855E+01 0.00000E+00 0.29938E+03
 0.12855E+01 0.50000E-01 0.29907E+03
 0.12855E+01 0.10000E+00 0.29876E+03
 0.12855E+01 0.15000E+00 0.29844E+03
 0.12855E+01 0.20000E+00 0.29813E+03
 0.12855E+01 0.25000E+00 0.29781E+03
 0.12855E+01 0.30000E+00 0.29750E+03
 0.12855E+01 0.35000E+00 0.29719E+03
 0.12855E+01 0.40000E+00 0.29687E+03
 0.12855E+01 0.45000E+00 0.29656E+03
 0.12855E+01 0.50000E+00 0.29624E+03
 0.12855E+01 0.55000E+00 0.29593E+03
 0.12855E+01 0.60000E+00 0.29561E+03
 0.12855E+01 0.65000E+00 0.29530E+03
 0.12855E+01 0.70000E+00 0.29499E+03
 0.12855E+01 0.75000E+00 0.29467E+03
 0.12855E+01 0.80000E+00 0.29436E+03
 0.12855E+01 0.85000E+00 0.29404E+03
 0.12855E+01 0.90000E+00 0.29373E+03
 0.12855E+01 0.95000E+00 0.29341E+03
 0.12855E+01 0.10000E+01 0.29310E+03
 0.13045E+01 0.00000E+00 0.29933E+03
 0.13045E+01 0.50000E-01 0.29902E+03
 0.13045E+01 0.10000E+00 0.29870E+03
 0.13045E+01 0.15000E+00 0.29839E+03
 0.13045E+01 0.20000E+00 0.29807E+03
 0.13045E+01 0.25000E+00 0.29776E+03
 0.13045E+01 0.30000E+00 0.29745E+03
 0.13045E+01 0.35000E+00 0.29713E+03
 0.13045E+01 0.40000E+00 0.29682E+03
 0.13045E+01 0.45000E+00 0.29650E+03
 0.13045E+01 0.50000E+00 0.29619E+03
 0.13045E+01 0.55000E+00 0.29587E+03
 0.13045E+01 0.60000E+00 0.29556E+03
 0.13045E+01 0.65000E+00 0.29525E+03
 0.13045E+01 0.70000E+00 0.29493E+03
 0.13045E+01 0.75000E+00 0.29462E+03
 0.13045E+01 0.80000E+00 0.29430E+03
 0.13045E+01 0.85000E+00 0.29399E+03
 0.13045E+01 0.90000E+00 0.29367E+03
 0.13045E+01 0.95000E+00 0.29336E+03
 0.13045E+01 0.10000E+01 0.29305E+03
 0.13235E+01 0.00000E+00 0.29929E+03
 0.13235E+01 0.50000E-01 0.29897E+03
 0.13235E+01 0.10000E+00 0.29866E+03
 0.13235E+01 0.15000E+00 0.29835E+03
 0.13235E+01 0.20000E+00 0.29803E+03
 0.13235E+01 0.25000E+00 0.29772E+03
 0.13235E+01 0.30000E+00 0.29740E+03
 0.13235E+01 0.35000E+00 0.29709E+03
 0.13235E+01 0.40000E+00 0.29677E+03
 0.13235E+01 0.45000E+00 0.29646E+03
 0.13235E+01 0.50000E+00 0.29615E+03
 0.13235E+01 0.55000E+00 0.29583E+03
 0.13235E+01 0.60000E+00 0.29552E+03
 0.13235E+01 0.65000E+00 0.29520E+03
 0.13235E+01 0.70000E+00 0.29489E+03
 0.13235E+01 0.75000E+00 0.29457E+03
 0.13235E+01 0.80000E+00 0.29426E+03
 0.13235E+01 0.85000E+00 0.29395E+03
 0.13235E+01 0.90000E+00 0.29363E+03
 0.13235E+01 0.95000E+00 0.29332E+03
 0.13235E+01 0.10000E+01 0.29300E+03
 0.13426E+01 0.00000E+00 0.29926E+03
 0.13426E+01 0.50000E-01 0.29894E+03
 0.13426E+01 0.10000E+00 0.29863E+03
 0.13426E+01 0.15000E+00 0.29832E+03
 0.13426E+01 0.20000E+00 0.29800E+03
 0.13426E+01 0.25000E+00 0.29769E+03
 0.13426E+01 0.30000E+00 0.29737E+03
 0.13426E+01 0.35000E+00 0.29706E+03
 0.13426E+01 0.40000E+00 0.29674E+03
 0.13426E+01 0.45000E+00 0.29643E+03
 0.13426E+01 0.50000E+00 0.29612E+03
 0.13426E+01 0.55000E+00 0.29580E+03
 0.13426E+01 0.60000E+00 0.29549E+03
 0.13426E+01 0.65000E+00 0.29517E+03
 0.13426E+01 0.70000E+00 0.29486E+03
 0.13426E+01 0.75000E+00 0.29455E+03
 0.13426E+01 0.80000E+00 0.29423E+03
 0.13426E+01 0.85000E+00 0.29392E+03
 0.13426E+01 0.90000E+00 0.29360E+03
 0.13426E+01 0.95000E+00 0.29329E+03
 0.13426E+01 0.10000E+01 0.29297E+03
 0.13616E+01 0.00000E+00 0.29924E+03
 0.13616E+01 0.50000E-01 0.29893E+03
 0.13616E+01 0.10000E+00 0.29861E+03
 0.13616E+01 0.15000E+00 0.29830E+03
 0.13616E+01 0.20000E+00 0.29798E+03
 0.13616E+01 0.25000E+00 0.29767E+03
 0.13616E+01 0.30000E+00 0.29736E+03
 0.13616E+01 0.35000E+00 0.29704E+03
 0.13616E+01 0.40000E+00 0.29673E+03
 0.13616E+01 0.45000E+00 0.29641E+03
 0.13616E+01 0.50000E+00 0.29610E+03
 0.13616E+01 0.55000E+00 0.29578E+03
 0.13616E+01 0.60000E+00 0.29547E+03
 0.13616E+01 0.65000E+00 0.29516E+03
 0.13616E+01 0.70000E+00 0.29484E+03
 0.13616E+01 0.75000E+00 0.29453E+03
 0.13616E+01 0.80000E+00 0.29421E+03
 0.13616E+01 0.85000E+00 0.29390E+03
 0.13616E+01 0.90000E+00 0.29358E+03
 0.13616E+01 0.95000E+00 0.29327E+03
 0.13616E+01 0.10000E+01 0.29296E+03
 0.13806E+01 0.00000E+00 0.29924E+03
 0.13806E+01 0.50000E-01 0.29892E+03
 0.13806E+01 0.10000E+00 0.29861E+03
 0.13806E+01 0.15000E+00 0.29829E+03
 0.13806E+01 0.20000E+00 0.29798E+03
 0.13806E+01 0.25000E+00 0.29766E+03
 0.13806E+01 0.30000E+00 0.29735E+03
 0.13806E+01 0.35000E+00 0.29704E+03
 0.13806E+01 0.40000E+00 0.29672E+03
 0.13806E+01 0.45000E+00 0.29641E+03
 0.13806E+01 0.50000E+00 0.29609E+03
 0.13806E+01 0.55000E+00 0.29578E+03
 0.13806E+01 0.60000E+00 0.29546E+03
 0.13806E+01 0.65000E+00 0.29515E+03
 0.13806E+01 0.70000E+00 0.29484E+03
 0.13806E+01 0.75000E+00 0.29452E+03
 0.13806E+01 0.80000E+00 0.29421E+03
 0.13806E+01 0.85000E+00 0.29389E+03
 0.13806E+01 0.90000E+00 0.29358E+03
 0.13806E+01 0.95000E+00 0.29326E+03
 0.13806E+01 0.10000E+01 0.29295E+03
 
 Successfully generate data file at 22:19:21 05/26/14
